,fecha,reservas_internacionales
5451,2018-01-05,55459
5452,2018-01-08,55261
5453,2018-01-09,55130
5454,2018-01-10,55022
5455,2018-01-11,63906
5456,2018-01-12,63683
5457,2018-01-15,63746
5458,2018-01-16,63588
5459,2018-01-17,63504
5460,2018-01-18,63378
5461,2018-01-19,63225
5462,2018-01-22,63148
5463,2018-01-23,63122
5464,2018-01-24,63167
5465,2018-01-25,62943
5466,2018-01-26,62533
5467,2018-01-29,62403
5468,2018-01-30,62242
5469,2018-01-31,62024
5470,2018-02-01,62174
5471,2018-02-02,62216
5472,2018-02-05,62228
5473,2018-02-06,62367
5474,2018-02-07,62622
5475,2018-02-08,62565
5476,2018-02-09,62587
5477,2018-02-14,62665
5478,2018-02-15,62460
5479,2018-02-16,62313
5480,2018-02-19,62292
5481,2018-02-20,62217
5482,2018-02-21,62268
5483,2018-02-22,62226
5484,2018-02-23,62118
5485,2018-02-26,62124
5486,2018-02-27,61815
5487,2018-02-28,61509
5488,2018-03-01,61450
5489,2018-03-02,61767
5490,2018-03-05,61707
5491,2018-03-06,62456
5492,2018-03-07,62610
5493,2018-03-08,62515
5494,2018-03-09,62414
5495,2018-03-12,62364
5496,2018-03-13,62390
5497,2018-03-14,62235
5498,2018-03-15,61951
5499,2018-03-16,61689
5500,2018-03-19,61604
5501,2018-03-20,61559
5502,2018-03-21,61616
5503,2018-03-22,61137
5504,2018-03-23,60899
5505,2018-03-26,60920
5506,2018-03-27,60722
5507,2018-03-28,61726
5508,2018-04-03,61548
5509,2018-04-04,61566
5510,2018-04-05,61667
5511,2018-04-06,61610
5512,2018-04-09,61668
5513,2018-04-10,61769
5514,2018-04-11,61840
5515,2018-04-12,61832
5516,2018-04-13,61648
5517,2018-04-16,61377
5518,2018-04-17,61476
5519,2018-04-18,61364
5520,2018-04-19,62456
5521,2018-04-20,61599
5522,2018-04-23,61185
5523,2018-04-24,60795
5524,2018-04-25,59424
5525,2018-04-26,58401
5526,2018-04-27,56623
5527,2018-05-02,55998
5528,2018-05-03,56147
5529,2018-05-04,56015
5530,2018-05-07,55593
5531,2018-05-08,55196
5532,2018-05-09,57016
5533,2018-05-10,56322
5534,2018-05-11,54428
5535,2018-05-14,53422
5536,2018-05-15,52727
5537,2018-05-16,52433
5538,2018-05-17,54427
5539,2018-05-18,54321
5540,2018-05-21,54274
5541,2018-05-22,54262
5542,2018-05-23,53598
5543,2018-05-24,52102
5544,2018-05-28,51930
5545,2018-05-29,50922
5546,2018-05-30,50590
5547,2018-05-31,50098
5548,2018-06-01,50213
5549,2018-06-04,49928
5550,2018-06-05,49958
5551,2018-06-06,50040
5552,2018-06-07,49851
5553,2018-06-08,49650
5554,2018-06-11,49638
5555,2018-06-12,49100
5556,2018-06-13,48973
5557,2018-06-14,49065
5558,2018-06-15,48468
5559,2018-06-18,48286
5560,2018-06-19,48102
5561,2018-06-21,48478
5562,2018-06-22,63274
5563,2018-06-25,63213
5564,2018-06-26,63162
5565,2018-06-27,62994
5566,2018-06-28,62950
5567,2018-06-29,61881
5568,2018-07-02,61234
5569,2018-07-03,61093
5570,2018-07-04,61085
5571,2018-07-05,60943
5572,2018-07-06,60922
5573,2018-07-10,60683
5574,2018-07-11,60547
5575,2018-07-12,60712
5576,2018-07-13,61322
5577,2018-07-16,61308
5578,2018-07-17,60950
5579,2018-07-18,59921
5580,2018-07-19,59711
5581,2018-07-20,59738
5582,2018-07-23,59434
5583,2018-07-24,59112
5584,2018-07-25,58800
5585,2018-07-26,58536
5586,2018-07-27,58095
5587,2018-07-30,58087
5588,2018-07-31,57996
5589,2018-08-01,57828
5590,2018-08-02,57741
5591,2018-08-03,57799
5592,2018-08-06,57689
5593,2018-08-07,57657
5594,2018-08-08,57580
5595,2018-08-09,57519
5596,2018-08-10,56874
5597,2018-08-13,56623
5598,2018-08-14,56258
5599,2018-08-15,54648
5600,2018-08-16,54655
5601,2018-08-17,54796
5602,2018-08-21,55032
5603,2018-08-22,55076
5604,2018-08-23,55083
5605,2018-08-24,55340
5606,2018-08-27,55144
5607,2018-08-28,54697
5608,2018-08-29,54303
5609,2018-08-30,53794
5610,2018-08-31,52658
5611,2018-09-03,52390
5612,2018-09-04,51446
5613,2018-09-05,51056
5614,2018-09-06,51144
5615,2018-09-07,51214
5616,2018-09-10,51090
5617,2018-09-11,50996
5618,2018-09-12,50616
5619,2018-09-13,50532
5620,2018-09-14,50008
5621,2018-09-17,49614
5622,2018-09-18,49220
5623,2018-09-19,49029
5624,2018-09-20,48982
5625,2018-09-21,49569
5626,2018-09-24,49541
5627,2018-09-25,49602
5628,2018-09-26,49568
5629,2018-09-27,49556
5630,2018-09-28,49003
5631,2018-10-01,48855
5632,2018-10-02,48912
5633,2018-10-03,48963
5634,2018-10-04,49014
5635,2018-10-05,49141
5636,2018-10-08,49013
5637,2018-10-09,48886
5638,2018-10-10,48766
5639,2018-10-11,48877
5640,2018-10-12,48543
5641,2018-10-16,48449
5642,2018-10-17,48268
5643,2018-10-18,48492
5644,2018-10-19,48585
5645,2018-10-22,48496
5646,2018-10-23,48564
5647,2018-10-24,48477
5648,2018-10-25,48285
5649,2018-10-26,47993
5650,2018-10-29,47867
5651,2018-10-30,54040
5652,2018-10-31,53955
5653,2018-11-01,54220
5654,2018-11-02,54255
5655,2018-11-05,54066
5656,2018-11-07,53376
5657,2018-11-08,53242
5658,2018-11-09,53063
5659,2018-11-12,52988
5660,2018-11-13,52926
5661,2018-11-14,52832
5662,2018-11-15,52698
5663,2018-11-16,52198
5664,2018-11-20,52055
5665,2018-11-21,51826
5666,2018-11-22,51830
5667,2018-11-23,51736
5668,2018-11-26,51585
5669,2018-11-27,51443
5670,2018-11-28,51450
5671,2018-11-29,51193
5672,2018-12-03,51296
5673,2018-12-04,51122
5674,2018-12-05,50272
5675,2018-12-06,49995
5676,2018-12-07,50065
5677,2018-12-10,49846
5678,2018-12-11,49788
5679,2018-12-12,49885
5680,2018-12-13,49922
5681,2018-12-14,49887
5682,2018-12-17,58606
5683,2018-12-18,58642
5684,2018-12-19,58711
5685,2018-12-20,58580
5686,2018-12-21,66324
5687,2018-12-26,66447
5688,2018-12-27,66112
5689,2018-12-28,65806
5690,2019-01-02,65825
5691,2019-01-03,65817
5692,2019-01-04,65716
5693,2019-01-07,65736
5694,2019-01-08,65818
5695,2019-01-09,65946
5696,2019-01-10,66042
5697,2019-01-11,66036
5698,2019-01-14,65961
5699,2019-01-15,66020
5700,2019-01-16,66165
5701,2019-01-17,66257
5702,2019-01-18,66429
5703,2019-01-21,66418
5704,2019-01-22,66490
5705,2019-01-23,66621
5706,2019-01-24,66519
5707,2019-01-25,66413
5708,2019-01-28,66429
5709,2019-01-29,66449
5710,2019-01-30,66409
5711,2019-01-31,66811
5712,2019-02-01,66843
5713,2019-02-04,66845
5714,2019-02-05,66962
5715,2019-02-06,67001
5716,2019-02-07,66980
5717,2019-02-08,66894
5718,2019-02-11,66783
5719,2019-02-12,66918
5720,2019-02-13,67054
5721,2019-02-14,66955
5722,2019-02-15,66925
5723,2019-02-18,66972
5724,2019-02-19,67012
5725,2019-02-20,67034
5726,2019-02-21,66984
5727,2019-02-22,67010
5728,2019-02-25,67044
5729,2019-02-26,66993
5730,2019-02-27,66986
5731,2019-02-28,68015
5732,2019-03-01,68345
5733,2019-03-06,68352
5734,2019-03-07,68421
5735,2019-03-08,68578
5736,2019-03-11,68526
5737,2019-03-12,68488
5738,2019-03-13,68483
5739,2019-03-14,68392
5740,2019-03-15,68285
5741,2019-03-18,68303
5742,2019-03-19,68250
5743,2019-03-20,68312
5744,2019-03-21,68204
5745,2019-03-22,68043
5746,2019-03-25,67509
5747,2019-03-26,67183
5748,2019-03-27,66870
5749,2019-03-28,66414
5750,2019-03-29,66187
5751,2019-04-01,66213
5752,2019-04-03,66263
5753,2019-04-04,66375
5754,2019-04-05,66623
5755,2019-04-08,66662
5756,2019-04-09,77481
5757,2019-04-10,77334
5758,2019-04-11,77095
5759,2019-04-12,76985
5760,2019-04-15,76894
5761,2019-04-16,76794
5762,2019-04-17,76663
5763,2019-04-22,72803
5764,2019-04-23,72559
5765,2019-04-24,72330
5766,2019-04-25,72087
5767,2019-04-26,71903
5768,2019-04-29,71747
5769,2019-04-30,71663
5770,2019-05-02,71529
5771,2019-05-03,71295
5772,2019-05-06,70860
5773,2019-05-07,68931
5774,2019-05-08,68758
5775,2019-05-09,68431
5776,2019-05-10,68114
5777,2019-05-13,67800
5778,2019-05-14,67461
5779,2019-05-15,67306
5780,2019-05-16,67244
5781,2019-05-17,66998
5782,2019-05-20,67063
5783,2019-05-21,67103
5784,2019-05-22,67071
5785,2019-05-23,66491
5786,2019-05-24,65598
5787,2019-05-27,65581
5788,2019-05-28,65219
5789,2019-05-29,64681
5790,2019-05-30,64744
5791,2019-05-31,64779
5792,2019-06-03,64782
5793,2019-06-04,64751
5794,2019-06-05,64661
5795,2019-06-06,64660
5796,2019-06-07,64757
5797,2019-06-10,64699
5798,2019-06-11,64764
5799,2019-06-12,64676
5800,2019-06-13,63781
5801,2019-06-14,63782
5802,2019-06-18,63981
5803,2019-06-19,64059
5804,2019-06-21,64640
5805,2019-06-24,64442
5806,2019-06-25,64296
5807,2019-06-26,64394
5808,2019-06-27,64308
5809,2019-06-28,64278
5810,2019-07-01,64148
5811,2019-07-02,64123
5812,2019-07-03,64108
5813,2019-07-04,64095
5814,2019-07-05,63743
5815,2019-07-10,63561
5816,2019-07-11,63670
5817,2019-07-12,63697
5818,2019-07-15,63568
5819,2019-07-16,68732
5820,2019-07-17,68761
5821,2019-07-18,68747
5822,2019-07-19,68600
5823,2019-07-22,68334
5824,2019-07-23,68338
5825,2019-07-24,68317
5826,2019-07-25,67966
5827,2019-07-26,68071
5828,2019-07-29,67994
5829,2019-07-30,67951
5830,2019-07-31,67899
5831,2019-08-01,67760
5832,2019-08-02,67559
5833,2019-08-05,67043
5834,2019-08-06,66464
5835,2019-08-07,66399
5836,2019-08-08,66370
5837,2019-08-09,66309
5838,2019-08-12,65736
5839,2019-08-13,65042
5840,2019-08-14,64233
5841,2019-08-15,63712
5842,2019-08-16,62404
5843,2019-08-20,59394
5844,2019-08-21,58894
5845,2019-08-22,58410
5846,2019-08-23,58267
5847,2019-08-26,57918
5848,2019-08-27,57477
5849,2019-08-28,56953
5850,2019-08-29,56044
5851,2019-08-30,54100
5852,2019-09-02,53146
5853,2019-09-03,52151
5854,2019-09-04,51741
5855,2019-09-05,51295
5856,2019-09-06,50952
5857,2019-09-09,50646
5858,2019-09-10,50378
5859,2019-09-11,50236
5860,2019-09-12,50163
5861,2019-09-13,50089
5862,2019-09-16,49973
5863,2019-09-17,49881
5864,2019-09-18,49818
5865,2019-09-19,49729
5866,2019-09-20,49602
5867,2019-09-23,49498
5868,2019-09-24,49444
5869,2019-09-25,49312
5870,2019-09-26,49231
5871,2019-09-27,48941
5872,2019-09-30,48703
5873,2019-10-01,48488
5874,2019-10-02,48346
5875,2019-10-03,48248
5876,2019-10-04,48177
5877,2019-10-07,48075
5878,2019-10-08,47957
5879,2019-10-09,47916
5880,2019-10-10,47855
5881,2019-10-11,47859
5882,2019-10-15,47780
5883,2019-10-16,47647
5884,2019-10-17,47596
5885,2019-10-18,47445
5886,2019-10-21,46886
5887,2019-10-22,46593
5888,2019-10-23,46145
5889,2019-10-24,45171
5890,2019-10-25,43551
5891,2019-10-28,43406
5892,2019-10-29,43311
5893,2019-10-30,43273
5894,2019-10-31,43260
5895,2019-11-01,43292
5896,2019-11-04,43324
5897,2019-11-05,43381
5898,2019-11-07,43106
5899,2019-11-08,43338
5900,2019-11-11,43272
5901,2019-11-12,43418
5902,2019-11-13,43474
5903,2019-11-14,43558
5904,2019-11-15,43508
5905,2019-11-19,43533
5906,2019-11-20,43498
5907,2019-11-21,43538
5908,2019-11-22,43589
5909,2019-11-25,43692
5910,2019-11-26,43739
5911,2019-11-27,43765
5912,2019-11-28,43736
5913,2019-11-29,43772
5914,2019-12-02,43731
5915,2019-12-03,43750
5916,2019-12-04,43748
5917,2019-12-05,43731
5918,2019-12-06,43797
5919,2019-12-09,43787
5920,2019-12-10,43785
5921,2019-12-11,43912
5922,2019-12-12,44089
5923,2019-12-13,44248
5924,2019-12-16,44225
5925,2019-12-17,44294
5926,2019-12-18,44320
5927,2019-12-19,44561
5928,2019-12-20,44788
5929,2019-12-23,44839
5930,2019-12-26,45093
5931,2019-12-27,45190
5932,2019-12-30,44848
5933,2020-01-02,44839
5934,2020-01-03,44872
5935,2020-01-06,44904
5936,2020-01-07,45080
5937,2020-01-08,45162
5938,2020-01-09,45419
5939,2020-01-10,45376
5940,2020-01-13,45317
5941,2020-01-14,45078
5942,2020-01-15,45291
5943,2020-01-16,45364
5944,2020-01-17,45492
5945,2020-01-20,45457
5946,2020-01-21,45363
5947,2020-01-22,45421
5948,2020-01-23,45387
5949,2020-01-24,45243
5950,2020-01-27,45158
5951,2020-01-28,45105
5952,2020-01-29,45064
5953,2020-01-30,45014
5954,2020-01-31,44917
5955,2020-02-03,44770
5956,2020-02-04,44632
5957,2020-02-05,44645
5958,2020-02-06,44666
5959,2020-02-07,44675
5960,2020-02-10,44682
5961,2020-02-11,44688
5962,2020-02-12,44701
5963,2020-02-13,44719
5964,2020-02-14,44744
5965,2020-02-17,44758
5966,2020-02-18,44719
5967,2020-02-19,44705
5968,2020-02-20,44717
5969,2020-02-21,44726
5970,2020-02-26,44710
5971,2020-02-27,44791
5972,2020-02-28,44791
5973,2020-03-02,44803
5974,2020-03-03,44819
5975,2020-03-04,44832
5976,2020-03-05,44838
5977,2020-03-06,44857
5978,2020-03-09,44778
5979,2020-03-10,44785
5980,2020-03-11,44775
5981,2020-03-12,44439
5982,2020-03-13,44359
5983,2020-03-16,44308
5984,2020-03-17,44236
5985,2020-03-18,44040
5986,2020-03-19,43925
5987,2020-03-20,43822
5988,2020-03-25,43854
5989,2020-03-26,43862
5990,2020-03-27,43728
5991,2020-03-30,43561
5992,2020-04-01,43588
5993,2020-04-02,43631
5994,2020-04-03,43650
5995,2020-04-06,43702
5996,2020-04-07,43724
5997,2020-04-08,43804
5998,2020-04-13,43862
5999,2020-04-14,43886
6000,2020-04-15,43844
6001,2020-04-16,43852
6002,2020-04-17,43817
6003,2020-04-20,43826
6004,2020-04-21,43780
6005,2020-04-22,43735
6006,2020-04-23,43751
6007,2020-04-24,43696
6008,2020-04-27,43646
6009,2020-04-28,43590
6010,2020-04-29,43545
6011,2020-04-30,43568
6012,2020-05-04,43565
6013,2020-05-05,43589
6014,2020-05-06,43400
6015,2020-05-07,43411
6016,2020-05-08,43415
6017,2020-05-11,43348
6018,2020-05-12,43351
6019,2020-05-13,43263
6020,2020-05-14,43215
6021,2020-05-15,43137
6022,2020-05-18,43047
6023,2020-05-19,42980
6024,2020-05-20,42949
6025,2020-05-21,42839
6026,2020-05-22,42738
6027,2020-05-26,42629
6028,2020-05-27,42499
6029,2020-05-28,42448
6030,2020-05-29,42589
6031,2020-06-01,42609
6032,2020-06-02,42660
6033,2020-06-03,42670
6034,2020-06-04,42748
6035,2020-06-05,42814
6036,2020-06-08,42883
6037,2020-06-09,42988
6038,2020-06-10,43041
6039,2020-06-11,43122
6040,2020-06-12,43126
6041,2020-06-16,43170
6042,2020-06-17,43172
6043,2020-06-18,43123
6044,2020-06-19,43178
6045,2020-06-22,43202
6046,2020-06-23,43213
6047,2020-06-24,43217
6048,2020-06-25,43197
6049,2020-06-26,43200
6050,2020-06-29,43201
6051,2020-06-30,43242
6052,2020-07-01,43219
6053,2020-07-02,43203
6054,2020-07-03,43219
6055,2020-07-06,43253
6056,2020-07-07,43240
6057,2020-07-08,43246
6058,2020-07-13,43276
6059,2020-07-14,43307
6060,2020-07-15,43346
6061,2020-07-16,43356
6062,2020-07-17,43362
6063,2020-07-20,43389
6064,2020-07-21,43399
6065,2020-07-22,43379
6066,2020-07-23,43349
6067,2020-07-24,43360
6068,2020-07-27,43384
6069,2020-07-28,43433
6070,2020-07-29,43387
6071,2020-07-30,43340
6072,2020-07-31,43386
6073,2020-08-03,43348
6074,2020-08-04,43409
6075,2020-08-05,43374
6076,2020-08-06,43344
6077,2020-08-07,43303
6078,2020-08-10,43332
6079,2020-08-11,43302
6080,2020-08-12,43253
6081,2020-08-13,43207
6082,2020-08-14,43122
6083,2020-08-18,43160
6084,2020-08-19,43115
6085,2020-08-20,43092
6086,2020-08-21,43048
6087,2020-08-24,43047
6088,2020-08-25,42983
6089,2020-08-26,42962
6090,2020-08-27,42896
6091,2020-08-28,42914
6092,2020-08-31,42842
6093,2020-09-01,42700
6094,2020-09-02,42640
6095,2020-09-03,42613
6096,2020-09-04,42617
6097,2020-09-07,42643
6098,2020-09-08,42638
6099,2020-09-09,42570
6100,2020-09-10,42549
6101,2020-09-11,42452
6102,2020-09-14,42501
6103,2020-09-15,42495
6104,2020-09-16,42521
6105,2020-09-17,42473
6106,2020-09-18,42428
6107,2020-09-21,42248
6108,2020-09-22,42226
6109,2020-09-23,42177
6110,2020-09-24,42118
6111,2020-09-25,41970
6112,2020-09-28,41874
6113,2020-09-29,41751
6114,2020-09-30,41379
6115,2020-10-01,41369
6116,2020-10-02,41252
6117,2020-10-05,41172
6118,2020-10-06,41129
6119,2020-10-07,41132
6120,2020-10-08,41092
6121,2020-10-09,41026
6122,2020-10-13,40837
6123,2020-10-14,40847
6124,2020-10-15,40777
6125,2020-10-16,40785
6126,2020-10-19,40794
6127,2020-10-20,40812
6128,2020-10-21,40800
6129,2020-10-22,40668
6130,2020-10-23,40498
6131,2020-10-26,40239
6132,2020-10-27,40140
6133,2020-10-28,39866
6134,2020-10-29,39826
6135,2020-10-30,39856
6136,2020-11-02,39875
6137,2020-11-03,39882
6138,2020-11-04,39819
6139,2020-11-05,39524
6140,2020-11-09,39316
6141,2020-11-10,39322
6142,2020-11-11,39259
6143,2020-11-12,39191
6144,2020-11-13,39101
6145,2020-11-16,39115
6146,2020-11-17,39116
6147,2020-11-18,39069
6148,2020-11-19,38939
6149,2020-11-20,38945
6150,2020-11-24,38731
6151,2020-11-25,38746
6152,2020-11-26,38747
6153,2020-11-27,38705
6154,2020-11-30,38652
6155,2020-12-01,38619
6156,2020-12-02,38622
6157,2020-12-03,38652
6158,2020-12-04,38661
6159,2020-12-09,38710
6160,2020-12-10,38744
6161,2020-12-11,38750
6162,2020-12-14,38761
6163,2020-12-15,38777
6164,2020-12-16,38794
6165,2020-12-17,38828
6166,2020-12-18,38835
6167,2020-12-21,38899
6168,2020-12-22,39009
6169,2020-12-23,39216
6170,2020-12-28,39236
6171,2020-12-29,39281
6172,2020-12-30,39387
6173,2021-01-04,39501
6174,2021-01-05,39540
6175,2021-01-06,39546
6176,2021-01-07,39556
6177,2021-01-08,39462
6178,2021-01-11,39605
6179,2021-01-12,39708
6180,2021-01-13,39765
6181,2021-01-14,39791
6182,2021-01-15,39808
6183,2021-01-18,39812
6184,2021-01-19,39779
6185,2021-01-20,39741
6186,2021-01-21,39757
6187,2021-01-22,39687
6188,2021-01-25,39690
6189,2021-01-26,39627
6190,2021-01-27,39450
6191,2021-01-28,39482
6192,2021-01-29,39515
6193,2021-02-01,39460
6194,2021-02-02,39453
6195,2021-02-03,39473
6196,2021-02-04,39134
6197,2021-02-05,39174
6198,2021-02-08,39233
6199,2021-02-09,39270
6200,2021-02-10,39278
6201,2021-02-11,39359
6202,2021-02-12,39369
6203,2021-02-17,39399
6204,2021-02-18,39310
6205,2021-02-19,39425
6206,2021-02-22,39476
6207,2021-02-23,39498
6208,2021-02-24,39506
6209,2021-02-25,39517
6210,2021-02-26,39518
6211,2021-03-01,39617
6212,2021-03-02,39654
6213,2021-03-03,39718
6214,2021-03-04,39784
6215,2021-03-05,39799
6216,2021-03-08,39729
6217,2021-03-09,39747
6218,2021-03-10,39750
6219,2021-03-11,39807
6220,2021-03-12,39823
6221,2021-03-15,39865
6222,2021-03-16,39881
6223,2021-03-17,39834
6224,2021-03-18,39774
6225,2021-03-19,39728
6226,2021-03-22,39651
6227,2021-03-23,39679
6228,2021-03-25,39610
6229,2021-03-26,39539
6230,2021-03-29,39471
6231,2021-03-30,39520
6232,2021-03-31,39593
6233,2021-04-05,39645
6234,2021-04-06,39709
6235,2021-04-07,39751
6236,2021-04-08,39801
6237,2021-04-09,39850
6238,2021-04-12,39922
6239,2021-04-13,39998
6240,2021-04-14,40020
6241,2021-04-15,40070
6242,2021-04-16,40078
6243,2021-04-19,40146
6244,2021-04-20,40187
6245,2021-04-21,40208
6246,2021-04-22,40220
6247,2021-04-23,40257
6248,2021-04-26,40271
6249,2021-04-27,40330
6250,2021-04-28,40339
6251,2021-04-29,40357
6252,2021-04-30,40263
6253,2021-05-03,40360
6254,2021-05-04,40433
6255,2021-05-05,40493
6256,2021-05-06,40300
6257,2021-05-07,40454
6258,2021-05-10,40616
6259,2021-05-11,40762
6260,2021-05-12,40880
6261,2021-05-13,40947
6262,2021-05-14,41002
6263,2021-05-17,41266
6264,2021-05-18,41376
6265,2021-05-19,41483
6266,2021-05-20,41517
6267,2021-05-21,41591
6268,2021-05-26,41715
6269,2021-05-27,41785
6270,2021-05-28,41888
6271,2021-05-31,41872
6272,2021-06-01,41964
6273,2021-06-02,42066
6274,2021-06-03,42122
6275,2021-06-04,42202
6276,2021-06-07,42292
6277,2021-06-08,42430
6278,2021-06-09,42618
6279,2021-06-10,42658
6280,2021-06-11,42697
6281,2021-06-14,42720
6282,2021-06-15,42665
6283,2021-06-16,42692
6284,2021-06-17,42397
6285,2021-06-18,42407
6286,2021-06-22,42376
6287,2021-06-23,42402
6288,2021-06-24,42414
6289,2021-06-25,42420
6290,2021-06-28,42420
6291,2021-06-29,42366
6292,2021-06-30,42437
6293,2021-07-01,42494
6294,2021-07-02,42641
6295,2021-07-05,42678
6296,2021-07-06,42727
6297,2021-07-07,42759
6298,2021-07-08,42750
6299,2021-07-12,42845
6300,2021-07-13,42925
6301,2021-07-14,42964
6302,2021-07-15,42991
6303,2021-07-16,42931
6304,2021-07-19,42943
6305,2021-07-20,43012
6306,2021-07-21,43075
6307,2021-07-22,43091
6308,2021-07-23,43108
6309,2021-07-26,43025
6310,2021-07-27,42836
6311,2021-07-28,42654
6312,2021-07-29,42668
6313,2021-07-30,42582
6314,2021-08-02,42504
6315,2021-08-03,42503
6316,2021-08-04,42548
6317,2021-08-05,42207
6318,2021-08-06,42063
6319,2021-08-09,42002
6320,2021-08-10,41941
6321,2021-08-11,41951
6322,2021-08-12,41973
6323,2021-08-13,41983
6324,2021-08-17,41989
6325,2021-08-18,41998
6326,2021-08-19,42030
6327,2021-08-20,42048
6328,2021-08-23,46306
6329,2021-08-24,46318
6330,2021-08-25,46278
6331,2021-08-26,46188
6332,2021-08-27,46199
6333,2021-08-30,46154
6334,2021-08-31,46180
6335,2021-09-01,46094
6336,2021-09-02,46024
6337,2021-09-03,46033
6338,2021-09-06,45985
6339,2021-09-07,45896
6340,2021-09-08,45806
6341,2021-09-09,45726
6342,2021-09-10,45762
6343,2021-09-13,45778
6344,2021-09-14,45817
6345,2021-09-15,45682
6346,2021-09-16,45525
6347,2021-09-17,45335
6348,2021-09-20,45230
6349,2021-09-21,45170
6350,2021-09-22,43178
6351,2021-09-23,43134
6352,2021-09-24,43132
6353,2021-09-27,43140
6354,2021-09-28,43089
6355,2021-09-29,42895
6356,2021-09-30,42911
6357,2021-10-01,42850
6358,2021-10-04,42825
6359,2021-10-05,42719
6360,2021-10-06,42796
6361,2021-10-07,42848
6362,2021-10-12,42898
6363,2021-10-13,43004
6364,2021-10-14,43020
6365,2021-10-15,42932
6366,2021-10-18,42944
6367,2021-10-19,42984
6368,2021-10-20,42989
6369,2021-10-21,43006
6370,2021-10-22,43038
6371,2021-10-25,43059
6372,2021-10-26,43070
6373,2021-10-27,43040
6374,2021-10-28,43010
6375,2021-10-29,42817
6376,2021-11-01,42782
6377,2021-11-02,42749
6378,2021-11-03,42658
6379,2021-11-04,42577
6380,2021-11-05,42791
6381,2021-11-08,42797
6382,2021-11-09,42880
6383,2021-11-10,42791
6384,2021-11-11,42798
6385,2021-11-12,42608
6386,2021-11-15,42523
6387,2021-11-16,42461
6388,2021-11-17,42500
6389,2021-11-18,42361
6390,2021-11-19,42275
6391,2021-11-23,42153
6392,2021-11-24,42233
6393,2021-11-25,42238
6394,2021-11-26,42182
6395,2021-11-29,42039
6396,2021-11-30,41530
6397,2021-12-01,41539
6398,2021-12-02,41445
6399,2021-12-03,41293
6400,2021-12-06,41300
6401,2021-12-07,41250
6402,2021-12-09,41161
6403,2021-12-10,41181
6404,2021-12-13,41199
6405,2021-12-14,41171
6406,2021-12-15,41105
6407,2021-12-16,41114
6408,2021-12-17,41119
6409,2021-12-20,41107
6410,2021-12-21,41110
6411,2021-12-22,39153
6412,2021-12-23,39156
6413,2021-12-27,39174
6414,2021-12-28,39182
6415,2021-12-29,39127
6416,2021-12-30,39662
6417,2022-01-03,39596
6418,2022-01-04,39575
6419,2022-01-05,39587
6420,2022-01-06,39466
6421,2022-01-07,39122
6422,2022-01-10,39172
6423,2022-01-11,39191
6424,2022-01-12,39200
6425,2022-01-13,39205
6426,2022-01-14,39133
6427,2022-01-17,39141
6428,2022-01-18,39091
6429,2022-01-19,39033
6430,2022-01-20,38944
6431,2022-01-21,38945
6432,2022-01-24,38951
6433,2022-01-25,38952
6434,2022-01-26,38872
6435,2022-01-27,38517
6436,2022-01-28,37622
6437,2022-01-31,37589
6438,2022-02-01,37560
6439,2022-02-02,37562
6440,2022-02-03,37565
6441,2022-02-04,37189
6442,2022-02-07,37213
6443,2022-02-08,37218
6444,2022-02-09,37230
6445,2022-02-10,37233
6446,2022-02-11,37241
6447,2022-02-14,37265
6448,2022-02-15,37281
6449,2022-02-16,37306
6450,2022-02-17,37317
6451,2022-02-18,37353
6452,2022-02-21,37322
6453,2022-02-22,37260
6454,2022-02-23,37235
6455,2022-02-24,37079
6456,2022-02-25,37018
6457,2022-03-02,37045
6458,2022-03-03,37067
6459,2022-03-04,37107
6460,2022-03-07,37329
6461,2022-03-08,37380
6462,2022-03-09,37313
6463,2022-03-10,37321
6464,2022-03-11,37262
6465,2022-03-14,37221
6466,2022-03-15,37031
6467,2022-03-16,37064
6468,2022-03-17,37039
6469,2022-03-18,37014
6470,2022-03-21,37018
6471,2022-03-22,37020
6472,2022-03-23,37075
6473,2022-03-25,43321
6474,2022-03-28,43247
6475,2022-03-29,43160
6476,2022-03-30,43187
6477,2022-03-31,43137
6478,2022-04-01,43074
6479,2022-04-04,43126
6480,2022-04-05,43141
6481,2022-04-06,43182
6482,2022-04-07,43229
6483,2022-04-08,43236
6484,2022-04-11,43239
6485,2022-04-12,43319
6486,2022-04-13,43303
6487,2022-04-18,43311
6488,2022-04-19,43224
6489,2022-04-20,43136
6490,2022-04-21,43065
6491,2022-04-22,42867
6492,2022-04-25,42638
6493,2022-04-26,42646
6494,2022-04-27,42557
6495,2022-04-28,42465
6496,2022-04-29,42007
6497,2022-05-02,42067
6498,2022-05-03,42121
6499,2022-05-04,42172
6500,2022-05-05,41797
6501,2022-05-06,41816
6502,2022-05-09,41629
6503,2022-05-10,41620
6504,2022-05-11,41625
6505,2022-05-12,41342
6506,2022-05-13,41290
6507,2022-05-16,41358
6508,2022-05-17,41396
6509,2022-05-19,41486
6510,2022-05-20,41541
6511,2022-05-23,41647
6512,2022-05-24,41654
6513,2022-05-26,41466
6514,2022-05-27,41544
6515,2022-05-30,41650
6516,2022-05-31,41561
6517,2022-06-01,41573
6518,2022-06-02,41600
6519,2022-06-03,41613
6520,2022-06-06,41622
6521,2022-06-07,41642
6522,2022-06-08,41621
6523,2022-06-09,41627
6524,2022-06-10,41597
6525,2022-06-13,41352
